Subject,Catalog,Long Title,ID,Last,First Name,Year,Institution,Component,Lecture,Barcode,CAS Number
MATHS,1002,Mathematics 1S,8109128,Howard,Julian,01,GLSGW,LEC,LC02,24551074476869,
MATHS,1002,Mathematics 1S,8109128,Howard,Julian,01,GLSGW,TUT,TU19,24551074476869,
MATHS,1002,Mathematics 1S,4980016,Jackson,Keith,01,GLSGW,LAB,LB03,32822742375349,
MATHS,1002,Mathematics 1S,4980016,Jackson,Keith,01,GLSGW,LEC,LC03,32822742375349,
MATHS,1002,Mathematics 1S,4980016,Jackson,Keith,01,GLSGW,TUT,TU39,32822742375349,
MATHS,1002,Mathematics 1S,8607806,Lambert,Melanie,01,GLSGW,LAB,LB01,48914724954225,22980251527685
MATHS,1002,Mathematics 1S,8607806,Lambert,Melanie,01,GLSGW,LEC,LC03,48914724954225,22980251527685
MATHS,1002,Mathematics 1S,8607806,Lambert,Melanie,01,GLSGW,TUT,TU03,48914724954225,22980251527685
MATHS,1002,Mathematics 1S,0796981,King,Rachel,01,GLSGW,LAB,LB01,58731553051969,
MATHS,1002,Mathematics 1S,0796981,King,Rachel,01,GLSGW,LEC,LC02,58731553051969,
MATHS,1002,Mathematics 1S,0796981,King,Rachel,01,GLSGW,TUT,TU36,58731553051969,
MATHS,1002,Mathematics 1S,0480126,Scott,Sean,01,GLSGW,LAB,LB01,06841066381920,
MATHS,1002,Mathematics 1S,0480126,Scott,Sean,01,GLSGW,LEC,LC02,06841066381920,
MATHS,1002,Mathematics 1S,0480126,Scott,Sean,01,GLSGW,TUT,TU22,06841066381920,
MATHS,1002,Mathematics 1S,3782391,Miller,Lauren,01,GLSGW,LAB,LB03,40437817342512,
MATHS,1002,Mathematics 1S,3782391,Miller,Lauren,01,GLSGW,LEC,LC02,40437817342512,
MATHS,1002,Mathematics 1S,3782391,Miller,Lauren,01,GLSGW,TUT,TU40,40437817342512,
MATHS,1002,Mathematics 1S,9404517,Rampling,Pippa,01,GLSGW,LAB,LB01,41133811224398,88400254548966
MATHS,1002,Mathematics 1S,9404517,Rampling,Pippa,01,GLSGW,LEC,LC02,41133811224398,88400254548966
MATHS,1002,Mathematics 1S,9404517,Rampling,Pippa,01,GLSGW,TUT,TU26,41133811224398,88400254548966
MATHS,1002,Mathematics 1S,6320207,Turner,Faith,01,GLSGW,LAB,LB01,57057723102889,
MATHS,1002,Mathematics 1S,6320207,Turner,Faith,01,GLSGW,LEC,LC01,57057723102889,
MATHS,1002,Mathematics 1S,6320207,Turner,Faith,01,GLSGW,TUT,TU40,57057723102889,
MATHS,1002,Mathematics 1S,4211712,Avery,Warren,01,GLSGW,LAB,LB01,15692349217523,
MATHS,1002,Mathematics 1S,4211712,Avery,Warren,01,GLSGW,LEC,LC03,15692349217523,
MATHS,1002,Mathematics 1S,4211712,Avery,Warren,01,GLSGW,TUT,TU32,15692349217523,
MATHS,1002,Mathematics 1S,9886245,Paige,Diana,01,GLSGW,LAB,LB02,49315282554348,
MATHS,1002,Mathematics 1S,9886245,Paige,Diana,01,GLSGW,LEC,LC01,49315282554348,
MATHS,1002,Mathematics 1S,9886245,Paige,Diana,01,GLSGW,TUT,TU04,49315282554348,
MATHS,1002,Mathematics 1S,6818568,MacLeod,Sally,01,GLSGW,LAB,LB02,92783433355075,
MATHS,1002,Mathematics 1S,6818568,MacLeod,Sally,01,GLSGW,LEC,LC02,92783433355075,
MATHS,1002,Mathematics 1S,6818568,MacLeod,Sally,01,GLSGW,TUT,TU39,92783433355075,
MATHS,1002,Mathematics 1S,5047984,Anderson,John,01,GLSGW,LAB,LB03,17657686689344,
MATHS,1002,Mathematics 1S,5047984,Anderson,John,01,GLSGW,LEC,LC03,17657686689344,
MATHS,1002,Mathematics 1S,5047984,Anderson,John,01,GLSGW,TUT,TU25,17657686689344,
MATHS,1002,Mathematics 1S,2650372,Sharp,Isaac,01,GLSGW,LAB,LB02,52458864735320,
MATHS,1002,Mathematics 1S,2650372,Sharp,Isaac,01,GLSGW,LEC,LC01,52458864735320,
MATHS,1002,Mathematics 1S,2650372,Sharp,Isaac,01,GLSGW,TUT,TU37,52458864735320,
MATHS,1002,Mathematics 1S,9611303,Davies,Adam,01,GLSGW,LAB,LB01,23907612712608,
MATHS,1002,Mathematics 1S,9611303,Davies,Adam,01,GLSGW,LEC,LC01,23907612712608,
MATHS,1002,Mathematics 1S,9611303,Davies,Adam,01,GLSGW,TUT,TU19,23907612712608,
MATHS,1002,Mathematics 1S,4265914,Mackenzie,Megan,01,GLSGW,LAB,LB03,49797399935605,
MATHS,1002,Mathematics 1S,4265914,Mackenzie,Megan,01,GLSGW,LEC,LC01,49797399935605,
MATHS,1002,Mathematics 1S,4265914,Mackenzie,Megan,01,GLSGW,TUT,TU03,49797399935605,
MATHS,1002,Mathematics 1S,7040284,Blake,Jane,01,GLSGW,LAB,LB01,59736422740883,
MATHS,1002,Mathematics 1S,7040284,Blake,Jane,01,GLSGW,LEC,LC03,59736422740883,
MATHS,1002,Mathematics 1S,7040284,Blake,Jane,01,GLSGW,TUT,TU33,59736422740883,
MATHS,1002,Mathematics 1S,3426736,Anderson,Nathan,01,GLSGW,LAB,LB03,60167780910752,
MATHS,1002,Mathematics 1S,3426736,Anderson,Nathan,01,GLSGW,LEC,LC01,60167780910752,
MATHS,1002,Mathematics 1S,3426736,Anderson,Nathan,01,GLSGW,TUT,TU34,60167780910752,
MATHS,1002,Mathematics 1S,0936261,McLean,Maria,01,GLSGW,LAB,LB01,70899555454559,
MATHS,1002,Mathematics 1S,0936261,McLean,Maria,01,GLSGW,LEC,LC03,70899555454559,
MATHS,1002,Mathematics 1S,0936261,McLean,Maria,01,GLSGW,TUT,TU32,70899555454559,
MATHS,1002,Mathematics 1S,5847378,Metcalfe,Fiona,01,GLSGW,LAB,LB03,48621363094654,
MATHS,1002,Mathematics 1S,5847378,Metcalfe,Fiona,01,GLSGW,LEC,LC02,48621363094654,
MATHS,1002,Mathematics 1S,5847378,Metcalfe,Fiona,01,GLSGW,TUT,TU20,48621363094654,
MATHS,1002,Mathematics 1S,5199219,Bailey,Nicola,01,GLSGW,LAB,LB02,19920347423428,
MATHS,1002,Mathematics 1S,5199219,Bailey,Nicola,01,GLSGW,LEC,LC02,19920347423428,
MATHS,1002,Mathematics 1S,5199219,Bailey,Nicola,01,GLSGW,TUT,TU29,19920347423428,
MATHS,1002,Mathematics 1S,2051816,Wilson,Zoe,01,GLSGW,LAB,LB01,48356250881360,
MATHS,1002,Mathematics 1S,2051816,Wilson,Zoe,01,GLSGW,LEC,LC03,48356250881360,
MATHS,1002,Mathematics 1S,2051816,Wilson,Zoe,01,GLSGW,TUT,TU01,48356250881360,
MATHS,1002,Mathematics 1S,6243450,Nash,Dominic,01,GLSGW,LAB,LB02,36937239891249,
MATHS,1002,Mathematics 1S,6243450,Nash,Dominic,01,GLSGW,LEC,LC02,36937239891249,
MATHS,1002,Mathematics 1S,6243450,Nash,Dominic,01,GLSGW,TUT,TU40,36937239891249,
MATHS,1002,Mathematics 1S,5484210,Kerr,Samantha,01,GLSGW,LAB,LB03,78468690321674,
MATHS,1002,Mathematics 1S,5484210,Kerr,Samantha,01,GLSGW,LEC,LC02,78468690321674,
MATHS,1002,Mathematics 1S,5484210,Kerr,Samantha,01,GLSGW,TUT,TU19,78468690321674,
MATHS,1002,Mathematics 1S,3927617,Johnston,Isaac,01,GLSGW,LAB,LB02,00124590253976,
MATHS,1002,Mathematics 1S,3927617,Johnston,Isaac,01,GLSGW,LEC,LC02,00124590253976,
MATHS,1002,Mathematics 1S,3927617,Johnston,Isaac,01,GLSGW,TUT,TU11,00124590253976,
MATHS,1002,Mathematics 1S,6242270,Poole,Lucas,01,GLSGW,LAB,LB03,11085542539552,
MATHS,1002,Mathematics 1S,6242270,Poole,Lucas,01,GLSGW,LEC,LC02,11085542539552,
MATHS,1002,Mathematics 1S,6242270,Poole,Lucas,01,GLSGW,TUT,TU13,11085542539552,
MATHS,1002,Mathematics 1S,3504380,Parsons,Carolyn,01,GLSGW,LAB,LB02,44938528443623,
MATHS,1002,Mathematics 1S,3504380,Parsons,Carolyn,01,GLSGW,LEC,LC04,44938528443623,
MATHS,1002,Mathematics 1S,3504380,Parsons,Carolyn,01,GLSGW,TUT,TU29,44938528443623,
MATHS,1002,Mathematics 1S,1494281,Paige,Sam,01,GLSGW,LAB,LB03,95967578570950,
MATHS,1002,Mathematics 1S,1494281,Paige,Sam,01,GLSGW,LEC,LC02,95967578570950,
MATHS,1002,Mathematics 1S,1494281,Paige,Sam,01,GLSGW,TUT,TU26,95967578570950,
MATHS,1002,Mathematics 1S,4276964,Paige,Nicola,01,GLSGW,LAB,LB03,87801090405897,
MATHS,1002,Mathematics 1S,4276964,Paige,Nicola,01,GLSGW,LEC,LC02,87801090405897,
MATHS,1002,Mathematics 1S,4276964,Paige,Nicola,01,GLSGW,TUT,TU29,87801090405897,
MATHS,1002,Mathematics 1S,7232437,Terry,Alan,01,GLSGW,LAB,LB03,84693313454766,
MATHS,1002,Mathematics 1S,7232437,Terry,Alan,01,GLSGW,LEC,LC01,84693313454766,
MATHS,1002,Mathematics 1S,7232437,Terry,Alan,01,GLSGW,TUT,TU41,84693313454766,
MATHS,1002,Mathematics 1S,1476824,Sutherland,Lauren,01,GLSGW,LAB,LB02,36438783704755,
MATHS,1002,Mathematics 1S,1476824,Sutherland,Lauren,01,GLSGW,LEC,LC02,36438783704755,
MATHS,1002,Mathematics 1S,1476824,Sutherland,Lauren,01,GLSGW,TUT,TU07,36438783704755,
MATHS,1002,Mathematics 1S,3489729,Ogden,Carl,01,GLSGW,LAB,LB03,12254969860598,
MATHS,1002,Mathematics 1S,3489729,Ogden,Carl,01,GLSGW,LEC,LC02,12254969860598,
MATHS,1002,Mathematics 1S,3489729,Ogden,Carl,01,GLSGW,TUT,TU37,12254969860598,
MATHS,1002,Mathematics 1S,6806794,Hemmings,Alexandra,01,GLSGW,LAB,LB01,43376032307729,
MATHS,1002,Mathematics 1S,6806794,Hemmings,Alexandra,01,GLSGW,LEC,LC02,43376032307729,
MATHS,1002,Mathematics 1S,6806794,Hemmings,Alexandra,01,GLSGW,TUT,TU18,43376032307729,
MATHS,1002,Mathematics 1S,0261127,Chapman,Pippa,01,GLSGW,LAB,LB03,40230639337827,
MATHS,1002,Mathematics 1S,0261127,Chapman,Pippa,01,GLSGW,LEC,LC02,40230639337827,
MATHS,1002,Mathematics 1S,0261127,Chapman,Pippa,01,GLSGW,TUT,TU39,40230639337827,
MATHS,1002,Mathematics 1S,6297923,Jackson,Phil,01,GLSGW,LAB,LB03,16727849160755,
MATHS,1002,Mathematics 1S,6297923,Jackson,Phil,01,GLSGW,LEC,LC01,16727849160755,
MATHS,1002,Mathematics 1S,6297923,Jackson,Phil,01,GLSGW,TUT,TU14,16727849160755,
MATHS,1002,Mathematics 1S,3477455,Jones,Audrey,01,GLSGW,LAB,LB03,10336292500608,
MATHS,1002,Mathematics 1S,3477455,Jones,Audrey,01,GLSGW,LEC,LC03,10336292500608,
MATHS,1002,Mathematics 1S,3477455,Jones,Audrey,01,GLSGW,TUT,TU39,10336292500608,
MATHS,1002,Mathematics 1S,6950538,Stewart,Amelia,01,GLSGW,LAB,LB03,57628828190342,
MATHS,1002,Mathematics 1S,6950538,Stewart,Amelia,01,GLSGW,LEC,LC03,57628828190342,
MATHS,1002,Mathematics 1S,6950538,Stewart,Amelia,01,GLSGW,TUT,TU32,57628828190342,
MATHS,1002,Mathematics 1S,3859988,Graham,Stephanie,01,GLSGW,LAB,LB01,55650387869979,
MATHS,1002,Mathematics 1S,3859988,Graham,Stephanie,01,GLSGW,LEC,LC01,55650387869979,
MATHS,1002,Mathematics 1S,3859988,Graham,Stephanie,01,GLSGW,TUT,TU02,55650387869979,
MATHS,1002,Mathematics 1S,7125588,Ellison,Carolyn,01,GLSGW,LAB,LB03,99758041391410,
MATHS,1002,Mathematics 1S,7125588,Ellison,Carolyn,01,GLSGW,LEC,LC03,99758041391410,
MATHS,1002,Mathematics 1S,7125588,Ellison,Carolyn,01,GLSGW,TUT,TU35,99758041391410,
MATHS,1002,Mathematics 1S,2144962,Marshall,Piers,01,GLSGW,LAB,LB03,58865721050114,
MATHS,1002,Mathematics 1S,2144962,Marshall,Piers,01,GLSGW,LEC,LC02,58865721050114,
MATHS,1002,Mathematics 1S,2144962,Marshall,Piers,01,GLSGW,TUT,TU19,58865721050114,
MATHS,1002,Mathematics 1S,7744213,Pullman,Felicity,01,GLSGW,LAB,LB03,32122110644740,
MATHS,1002,Mathematics 1S,7744213,Pullman,Felicity,01,GLSGW,LEC,LC01,32122110644740,
MATHS,1002,Mathematics 1S,7744213,Pullman,Felicity,01,GLSGW,TUT,TU34,32122110644740,
MATHS,1002,Mathematics 1S,6416084,McLean,Tim,01,GLSGW,LAB,LB03,50367713493526,
MATHS,1002,Mathematics 1S,6416084,McLean,Tim,01,GLSGW,LEC,LC03,50367713493526,
MATHS,1002,Mathematics 1S,6416084,McLean,Tim,01,GLSGW,TUT,TU22,50367713493526,
MATHS,1002,Mathematics 1S,3600780,Lambert,Joanne,01,GLSGW,LAB,LB02,57845804257560,
MATHS,1002,Mathematics 1S,3600780,Lambert,Joanne,01,GLSGW,LEC,LC01,57845804257560,
MATHS,1002,Mathematics 1S,3600780,Lambert,Joanne,01,GLSGW,TUT,TU07,57845804257560,
MATHS,1002,Mathematics 1S,1063266,Hardacre,Thomas,01,GLSGW,LAB,LB01,74487177917333,
MATHS,1002,Mathematics 1S,1063266,Hardacre,Thomas,01,GLSGW,LEC,LC03,74487177917333,
MATHS,1002,Mathematics 1S,1063266,Hardacre,Thomas,01,GLSGW,TUT,TU03,74487177917333,
MATHS,1002,Mathematics 1S,7814088,Mathis,Carl,01,GLSGW,LAB,LB02,15512474015047,
MATHS,1002,Mathematics 1S,7814088,Mathis,Carl,01,GLSGW,LEC,LC04,15512474015047,
MATHS,1002,Mathematics 1S,7814088,Mathis,Carl,01,GLSGW,TUT,TU33,15512474015047,
MATHS,1002,Mathematics 1S,2858641,Walsh,David,01,GLSGW,LAB,LB01,15925519636277,
MATHS,1002,Mathematics 1S,2858641,Walsh,David,01,GLSGW,LEC,LC02,15925519636277,
MATHS,1002,Mathematics 1S,2858641,Walsh,David,01,GLSGW,TUT,TU19,15925519636277,
MATHS,1002,Mathematics 1S,8745143,Buckland,Lucas,01,GLSGW,LAB,LB02,07869779946632,
MATHS,1002,Mathematics 1S,8745143,Buckland,Lucas,01,GLSGW,LEC,LC02,07869779946632,
MATHS,1002,Mathematics 1S,8745143,Buckland,Lucas,01,GLSGW,TUT,TU37,07869779946632,
MATHS,1002,Mathematics 1S,6144135,Stewart,Sean,01,GLSGW,LAB,LB03,45311784411991,
MATHS,1002,Mathematics 1S,6144135,Stewart,Sean,01,GLSGW,LEC,LC02,45311784411991,
MATHS,1002,Mathematics 1S,6144135,Stewart,Sean,01,GLSGW,TUT,TU12,45311784411991,
MATHS,1002,Mathematics 1S,1457078,Morrison,Joseph,01,GLSGW,LAB,LB01,47185732180289,
MATHS,1002,Mathematics 1S,1457078,Morrison,Joseph,01,GLSGW,LEC,LC03,47185732180289,
MATHS,1002,Mathematics 1S,1457078,Morrison,Joseph,01,GLSGW,TUT,TU38,47185732180289,
MATHS,1002,Mathematics 1S,0253169,Baker,Victor,01,GLSGW,LAB,LB02,53363338493239,
MATHS,1002,Mathematics 1S,0253169,Baker,Victor,01,GLSGW,LEC,LC01,53363338493239,
MATHS,1002,Mathematics 1S,0253169,Baker,Victor,01,GLSGW,TUT,TU36,53363338493239,
MATHS,1002,Mathematics 1S,0595008,Bailey,Felicity,02,GLSGW,LAB,LB03,65273824814472,
MATHS,1002,Mathematics 1S,0595008,Bailey,Felicity,02,GLSGW,LEC,LC01,65273824814472,
MATHS,1002,Mathematics 1S,0595008,Bailey,Felicity,02,GLSGW,TUT,TU21,65273824814472,
MATHS,1002,Mathematics 1S,6110833,Berry,Thomas,01,GLSGW,LAB,LB02,63098331795142,
MATHS,1002,Mathematics 1S,6110833,Berry,Thomas,01,GLSGW,LEC,LC01,63098331795142,
MATHS,1002,Mathematics 1S,6110833,Berry,Thomas,01,GLSGW,TUT,TU06,63098331795142,
MATHS,1002,Mathematics 1S,4656577,Knox,Jessica,01,GLSGW,LAB,LB02,00596719101792,
MATHS,1002,Mathematics 1S,4656577,Knox,Jessica,01,GLSGW,LEC,LC02,00596719101792,
MATHS,1002,Mathematics 1S,4656577,Knox,Jessica,01,GLSGW,TUT,TU36,00596719101792,
MATHS,1002,Mathematics 1S,4187489,Scott,Alexander,01,GLSGW,LAB,LB03,43228048335441,
MATHS,1002,Mathematics 1S,4187489,Scott,Alexander,01,GLSGW,LEC,LC02,43228048335441,
MATHS,1002,Mathematics 1S,4187489,Scott,Alexander,01,GLSGW,TUT,TU37,43228048335441,
MATHS,1002,Mathematics 1S,3054116,Sanderson,Owen,01,GLSGW,LAB,LB03,60353475701068,
MATHS,1002,Mathematics 1S,3054116,Sanderson,Owen,01,GLSGW,LEC,LC03,60353475701068,
MATHS,1002,Mathematics 1S,3054116,Sanderson,Owen,01,GLSGW,TUT,TU23,60353475701068,
MATHS,1002,Mathematics 1S,8574786,Parsons,Andrew,01,GLSGW,LAB,LB03,12983849377479,
MATHS,1002,Mathematics 1S,8574786,Parsons,Andrew,01,GLSGW,LEC,LC03,12983849377479,
MATHS,1002,Mathematics 1S,8574786,Parsons,Andrew,01,GLSGW,TUT,TU07,12983849377479,
MATHS,1002,Mathematics 1S,0383003,MacDonald,Anna,01,GLSGW,LAB,LB03,02807052314449,61754014591616
MATHS,1002,Mathematics 1S,0383003,MacDonald,Anna,01,GLSGW,LEC,LC02,02807052314449,61754014591616
MATHS,1002,Mathematics 1S,0383003,MacDonald,Anna,01,GLSGW,TUT,TU36,02807052314449,61754014591616
MATHS,1002,Mathematics 1S,8366467,Churchill,Charles,01,GLSGW,LAB,LB01,61261178675413,
MATHS,1002,Mathematics 1S,8366467,Churchill,Charles,01,GLSGW,LEC,LC02,61261178675413,
MATHS,1002,Mathematics 1S,8366467,Churchill,Charles,01,GLSGW,TUT,TU16,61261178675413,
MATHS,1002,Mathematics 1S,5742749,Watson,Sean,01,GLSGW,LAB,LB02,35137514330727,
MATHS,1002,Mathematics 1S,5742749,Watson,Sean,01,GLSGW,LEC,LC02,35137514330727,
MATHS,1002,Mathematics 1S,5742749,Watson,Sean,01,GLSGW,TUT,TU20,35137514330727,
MATHS,1002,Mathematics 1S,4824180,Taylor,Joanne,01,GLSGW,LAB,LB03,77397412264658,
MATHS,1002,Mathematics 1S,4824180,Taylor,Joanne,01,GLSGW,LEC,LC02,77397412264658,
MATHS,1002,Mathematics 1S,4824180,Taylor,Joanne,01,GLSGW,TUT,TU06,77397412264658,
MATHS,1002,Mathematics 1S,3367827,Reid,Tracey,01,GLSGW,LAB,LB02,28022333609099,
MATHS,1002,Mathematics 1S,3367827,Reid,Tracey,01,GLSGW,LEC,LC01,28022333609099,
MATHS,1002,Mathematics 1S,3367827,Reid,Tracey,01,GLSGW,TUT,TU16,28022333609099,
MATHS,1002,Mathematics 1S,1472057,Ball,Megan,01,GLSGW,LAB,LB02,86582295810213,
MATHS,1002,Mathematics 1S,1472057,Ball,Megan,01,GLSGW,LEC,LC02,86582295810213,
MATHS,1002,Mathematics 1S,1472057,Ball,Megan,01,GLSGW,TUT,TU29,86582295810213,
MATHS,1002,Mathematics 1S,3735889,Gibson,Mary,01,GLSGW,LAB,LB02,50532081118341,
MATHS,1002,Mathematics 1S,3735889,Gibson,Mary,01,GLSGW,LEC,LC01,50532081118341,
MATHS,1002,Mathematics 1S,3735889,Gibson,Mary,01,GLSGW,TUT,TU41,50532081118341,
MATHS,1002,Mathematics 1S,7731346,MacDonald,Katherine,01,GLSGW,LAB,LB02,53138837181960,
MATHS,1002,Mathematics 1S,7731346,MacDonald,Katherine,01,GLSGW,LEC,LC04,53138837181960,
MATHS,1002,Mathematics 1S,7731346,MacDonald,Katherine,01,GLSGW,TUT,TU25,53138837181960,
MATHS,1002,Mathematics 1S,8088510,Knox,Paul,01,GLSGW,LAB,LB03,73345940548727,
MATHS,1002,Mathematics 1S,8088510,Knox,Paul,01,GLSGW,LEC,LC03,73345940548727,
MATHS,1002,Mathematics 1S,8088510,Knox,Paul,01,GLSGW,TUT,TU41,73345940548727,
MATHS,1002,Mathematics 1S,5845073,Hudson,Julia,01,GLSGW,LAB,LB02,20322440428824,
MATHS,1002,Mathematics 1S,5845073,Hudson,Julia,01,GLSGW,LEC,LC02,20322440428824,
MATHS,1002,Mathematics 1S,5845073,Hudson,Julia,01,GLSGW,TUT,TU21,20322440428824,
MATHS,1002,Mathematics 1S,7545599,Davies,Max,01,GLSGW,LAB,LB02,26310687863989,
MATHS,1002,Mathematics 1S,7545599,Davies,Max,01,GLSGW,LEC,LC04,26310687863989,
MATHS,1002,Mathematics 1S,7545599,Davies,Max,01,GLSGW,TUT,TU21,26310687863989,
MATHS,1002,Mathematics 1S,3595155,Gibson,Carol,01,GLSGW,LAB,LB03,71943758388479,
MATHS,1002,Mathematics 1S,3595155,Gibson,Carol,01,GLSGW,LEC,LC03,71943758388479,
MATHS,1002,Mathematics 1S,3595155,Gibson,Carol,01,GLSGW,TUT,TU40,71943758388479,
MATHS,1002,Mathematics 1S,0900320,Abraham,Michael,01,GLSGW,LAB,LB03,59653238065624,
MATHS,1002,Mathematics 1S,0900320,Abraham,Michael,01,GLSGW,LEC,LC03,59653238065624,
MATHS,1002,Mathematics 1S,0900320,Abraham,Michael,01,GLSGW,TUT,TU34,59653238065624,
MATHS,1002,Mathematics 1S,0371262,Jones,Alan,01,GLSGW,LAB,LB03,40140905185684,
MATHS,1002,Mathematics 1S,0371262,Jones,Alan,01,GLSGW,LEC,LC02,40140905185684,
MATHS,1002,Mathematics 1S,0371262,Jones,Alan,01,GLSGW,TUT,TU38,40140905185684,
MATHS,1002,Mathematics 1S,6013706,Parr,Anthony,01,GLSGW,LAB,LB02,74055064010839,
MATHS,1002,Mathematics 1S,6013706,Parr,Anthony,01,GLSGW,LEC,LC01,74055064010839,
MATHS,1002,Mathematics 1S,6013706,Parr,Anthony,01,GLSGW,TUT,TU28,74055064010839,
MATHS,1002,Mathematics 1S,0129103,Welch,Harry,01,GLSGW,LAB,LB01,89385007398564,
MATHS,1002,Mathematics 1S,0129103,Welch,Harry,01,GLSGW,LEC,LC02,89385007398564,
MATHS,1002,Mathematics 1S,0129103,Welch,Harry,01,GLSGW,TUT,TU07,89385007398564,
MATHS,1002,Mathematics 1S,2362944,Howard,Rachel,02,GLSGW,LAB,LB02,07661916038215,
MATHS,1002,Mathematics 1S,2362944,Howard,Rachel,02,GLSGW,LEC,LC01,07661916038215,
MATHS,1002,Mathematics 1S,2362944,Howard,Rachel,02,GLSGW,TUT,TU01,07661916038215,
MATHS,1002,Mathematics 1S,8527131,Hunter,David,01,GLSGW,LAB,LB02,65831175994914,
MATHS,1002,Mathematics 1S,8527131,Hunter,David,01,GLSGW,LEC,LC02,65831175994914,
MATHS,1002,Mathematics 1S,8527131,Hunter,David,01,GLSGW,TUT,TU38,65831175994914,
MATHS,1002,Mathematics 1S,7520009,Rutherford,Chloe,01,GLSGW,LAB,LB02,60355954316472,
MATHS,1002,Mathematics 1S,7520009,Rutherford,Chloe,01,GLSGW,LEC,LC01,60355954316472,
MATHS,1002,Mathematics 1S,7520009,Rutherford,Chloe,01,GLSGW,TUT,TU05,60355954316472,
MATHS,1002,Mathematics 1S,8261767,Short,Isaac,01,GLSGW,LAB,LB03,25437873797677,
MATHS,1002,Mathematics 1S,8261767,Short,Isaac,01,GLSGW,LEC,LC02,25437873797677,
MATHS,1002,Mathematics 1S,8261767,Short,Isaac,01,GLSGW,TUT,TU13,25437873797677,
MATHS,1002,Mathematics 1S,7347973,Wallace,Leah,01,GLSGW,LAB,LB03,50972938145216,
MATHS,1002,Mathematics 1S,7347973,Wallace,Leah,01,GLSGW,LEC,LC01,50972938145216,
MATHS,1002,Mathematics 1S,7347973,Wallace,Leah,01,GLSGW,TUT,TU04,50972938145216,
MATHS,1002,Mathematics 1S,5479769,Morgan,Paul,01,GLSGW,LAB,LB01,47679591579343,
MATHS,1002,Mathematics 1S,5479769,Morgan,Paul,01,GLSGW,LEC,LC02,47679591579343,
MATHS,1002,Mathematics 1S,5479769,Morgan,Paul,01,GLSGW,TUT,TU16,47679591579343,
MATHS,1002,Mathematics 1S,7187603,Turner,Alexander,01,GLSGW,LAB,LB02,60055479726828,
MATHS,1002,Mathematics 1S,7187603,Turner,Alexander,01,GLSGW,LEC,LC03,60055479726828,
MATHS,1002,Mathematics 1S,7187603,Turner,Alexander,01,GLSGW,TUT,TU06,60055479726828,
MATHS,1002,Mathematics 1S,0999804,Glover,Harry,01,GLSGW,LAB,LB03,95856615074508,
MATHS,1002,Mathematics 1S,0999804,Glover,Harry,01,GLSGW,LEC,LC02,95856615074508,
MATHS,1002,Mathematics 1S,0999804,Glover,Harry,01,GLSGW,TUT,TU20,95856615074508,
MATHS,1002,Mathematics 1S,3332299,Randall,Phil,01,GLSGW,LAB,LB01,25155643214085,
MATHS,1002,Mathematics 1S,3332299,Randall,Phil,01,GLSGW,LEC,LC02,25155643214085,
MATHS,1002,Mathematics 1S,3332299,Randall,Phil,01,GLSGW,TUT,TU05,25155643214085,
MATHS,1002,Mathematics 1S,2313943,Allan,Cameron,01,GLSGW,LAB,LB03,75384952824288,
MATHS,1002,Mathematics 1S,2313943,Allan,Cameron,01,GLSGW,LEC,LC02,75384952824288,
MATHS,1002,Mathematics 1S,2313943,Allan,Cameron,01,GLSGW,TUT,TU22,75384952824288,
MATHS,1002,Mathematics 1S,6606753,Greene,Sonia,01,GLSGW,LAB,LB01,12815671881181,
MATHS,1002,Mathematics 1S,6606753,Greene,Sonia,01,GLSGW,LEC,LC02,12815671881181,
MATHS,1002,Mathematics 1S,6606753,Greene,Sonia,01,GLSGW,TUT,TU07,12815671881181,
MATHS,1002,Mathematics 1S,5570278,Walsh,Faith,01,GLSGW,LAB,LB03,77355167535432,
MATHS,1002,Mathematics 1S,5570278,Walsh,Faith,01,GLSGW,LEC,LC01,77355167535432,
MATHS,1002,Mathematics 1S,5570278,Walsh,Faith,01,GLSGW,TUT,TU03,77355167535432,
MATHS,1002,Mathematics 1S,7011906,Martin,Kevin,01,GLSGW,LAB,LB03,21546646561426,
MATHS,1002,Mathematics 1S,7011906,Martin,Kevin,01,GLSGW,LEC,LC02,21546646561426,
MATHS,1002,Mathematics 1S,7011906,Martin,Kevin,01,GLSGW,TUT,TU25,21546646561426,
MATHS,1002,Mathematics 1S,2909150,Churchill,Brandon,01,GLSGW,LAB,LB03,94003497736744,
MATHS,1002,Mathematics 1S,2909150,Churchill,Brandon,01,GLSGW,LEC,LC03,94003497736744,
MATHS,1002,Mathematics 1S,2909150,Churchill,Brandon,01,GLSGW,TUT,TU25,94003497736744,
MATHS,1002,Mathematics 1S,9596322,Young,Vanessa,01,GLSGW,LAB,LB01,36179701503587,
MATHS,1002,Mathematics 1S,9596322,Young,Vanessa,01,GLSGW,LEC,LC02,36179701503587,
MATHS,1002,Mathematics 1S,9596322,Young,Vanessa,01,GLSGW,TUT,TU13,36179701503587,
MATHS,1002,Mathematics 1S,6096293,Reid,Bernadette,01,GLSGW,LAB,LB01,86355813240946,
MATHS,1002,Mathematics 1S,6096293,Reid,Bernadette,01,GLSGW,LEC,LC02,86355813240946,
MATHS,1002,Mathematics 1S,6096293,Reid,Bernadette,01,GLSGW,TUT,TU17,86355813240946,
MATHS,1002,Mathematics 1S,7527261,Clarkson,Fiona,01,GLSGW,LAB,LB03,03924726458769,
