Subject,Catalog,Long Title,ID,Last,First Name,Year,Institution,Component,Lecture,Barcode,CAS Number
MATHS,1001,Mathematics 1R,4210923,Jackson,Yvonne,01,GLSGW,LEC,LC01,61149177788789,
MATHS,1001,Mathematics 1R,4210923,Jackson,Yvonne,01,GLSGW,TUT,TU37,61149177788789,
MATHS,1001,Mathematics 1R,6300071,Henderson,Benjamin,01,GLSGW,LAB,LB06,06319078030404,
MATHS,1001,Mathematics 1R,6300071,Henderson,Benjamin,01,GLSGW,LEC,LC03,06319078030404,
MATHS,1001,Mathematics 1R,6300071,Henderson,Benjamin,01,GLSGW,TUT,TU39,06319078030404,
MATHS,1001,Mathematics 1R,2978573,Lawrence,Gavin,01,GLSGW,LAB,LB10,40674948963021,
MATHS,1001,Mathematics 1R,2978573,Lawrence,Gavin,01,GLSGW,LEC,LC01,40674948963021,
MATHS,1001,Mathematics 1R,2978573,Lawrence,Gavin,01,GLSGW,TUT,TU41,40674948963021,
MATHS,1001,Mathematics 1R,4073338,Nolan,Luke,01,GLSGW,LAB,LB04,14494647238239,
MATHS,1001,Mathematics 1R,4073338,Nolan,Luke,01,GLSGW,LEC,LC01,14494647238239,
MATHS,1001,Mathematics 1R,4073338,Nolan,Luke,01,GLSGW,TUT,TU20,14494647238239,
MATHS,1001,Mathematics 1R,1661791,Cameron,Trevor,01,GLSGW,LAB,LB08,54508285340070,
MATHS,1001,Mathematics 1R,1661791,Cameron,Trevor,01,GLSGW,LEC,LC02,54508285340070,
MATHS,1001,Mathematics 1R,1661791,Cameron,Trevor,01,GLSGW,TUT,TU42,54508285340070,
MATHS,1001,Mathematics 1R,4022316,Rees,Sebastian,01,GLSGW,LAB,LB03,00043020424526,
MATHS,1001,Mathematics 1R,4022316,Rees,Sebastian,01,GLSGW,LEC,LC04,00043020424526,
MATHS,1001,Mathematics 1R,4022316,Rees,Sebastian,01,GLSGW,TUT,TU21,00043020424526,
MATHS,1001,Mathematics 1R,0855622,Gibson,Deirdre,02,GLSGW,LAB,LB06,10574619009259,
MATHS,1001,Mathematics 1R,0855622,Gibson,Deirdre,02,GLSGW,LEC,LC04,10574619009259,
MATHS,1001,Mathematics 1R,0855622,Gibson,Deirdre,02,GLSGW,TUT,TU15,10574619009259,
MATHS,1001,Mathematics 1R,4438319,Mackay,Maria,01,GLSGW,LAB,LB06,70637245056668,
MATHS,1001,Mathematics 1R,4438319,Mackay,Maria,01,GLSGW,LEC,LC02,70637245056668,
MATHS,1001,Mathematics 1R,4438319,Mackay,Maria,01,GLSGW,TUT,TU05,70637245056668,
MATHS,1001,Mathematics 1R,7314210,Payne,Joe,01,GLSGW,LAB,LB06,16713088425707,
MATHS,1001,Mathematics 1R,7314210,Payne,Joe,01,GLSGW,LEC,LC02,16713088425707,
MATHS,1001,Mathematics 1R,7314210,Payne,Joe,01,GLSGW,TUT,TU27,16713088425707,
MATHS,1001,Mathematics 1R,5984952,Lee,Charles,01,GLSGW,LAB,LB01,93085329829978,
MATHS,1001,Mathematics 1R,5984952,Lee,Charles,01,GLSGW,LEC,LC03,93085329829978,
MATHS,1001,Mathematics 1R,5984952,Lee,Charles,01,GLSGW,TUT,TU13,93085329829978,
MATHS,1001,Mathematics 1R,8269753,Blake,Abigail,01,GLSGW,LAB,LB10,43811131540488,
MATHS,1001,Mathematics 1R,8269753,Blake,Abigail,01,GLSGW,LEC,LC02,43811131540488,
MATHS,1001,Mathematics 1R,8269753,Blake,Abigail,01,GLSGW,TUT,TU30,43811131540488,
MATHS,1001,Mathematics 1R,9010403,Sharp,Thomas,01,GLSGW,LAB,LB08,31008125215403,
MATHS,1001,Mathematics 1R,9010403,Sharp,Thomas,01,GLSGW,LEC,LC04,31008125215403,
MATHS,1001,Mathematics 1R,9010403,Sharp,Thomas,01,GLSGW,TUT,TU04,31008125215403,
MATHS,1001,Mathematics 1R,2956738,Hamilton,Blake,01,GLSGW,LAB,LB04,31787296677711,
MATHS,1001,Mathematics 1R,2956738,Hamilton,Blake,01,GLSGW,LEC,LC02,31787296677711,
MATHS,1001,Mathematics 1R,2956738,Hamilton,Blake,01,GLSGW,TUT,TU19,31787296677711,
MATHS,1001,Mathematics 1R,9251958,Blake,Molly,01,GLSGW,LAB,LB07,61368480618611,
MATHS,1001,Mathematics 1R,9251958,Blake,Molly,01,GLSGW,LEC,LC02,61368480618611,
MATHS,1001,Mathematics 1R,9251958,Blake,Molly,01,GLSGW,TUT,TU12,61368480618611,
MATHS,1001,Mathematics 1R,2570791,Hill,Jake,01,GLSGW,LAB,LB06,40743656655638,
MATHS,1001,Mathematics 1R,2570791,Hill,Jake,01,GLSGW,LEC,LC01,40743656655638,
MATHS,1001,Mathematics 1R,2570791,Hill,Jake,01,GLSGW,TUT,TU06,40743656655638,
MATHS,1001,Mathematics 1R,7548004,King,Megan,01,GLSGW,LAB,LB10,80012431832039,
MATHS,1001,Mathematics 1R,7548004,King,Megan,01,GLSGW,LEC,LC04,80012431832039,
MATHS,1001,Mathematics 1R,7548004,King,Megan,01,GLSGW,TUT,TU30,80012431832039,
MATHS,1001,Mathematics 1R,8005704,Edmunds,Brian,01,GLSGW,LAB,LB08,08953934761236,
MATHS,1001,Mathematics 1R,8005704,Edmunds,Brian,01,GLSGW,LEC,LC01,08953934761236,
MATHS,1001,Mathematics 1R,8005704,Edmunds,Brian,01,GLSGW,TUT,TU03,08953934761236,
MATHS,1001,Mathematics 1R,0289761,Peake,Jasmine,01,GLSGW,LAB,LB01,06557226536428,
MATHS,1001,Mathematics 1R,0289761,Peake,Jasmine,01,GLSGW,LEC,LC04,06557226536428,
MATHS,1001,Mathematics 1R,0289761,Peake,Jasmine,01,GLSGW,TUT,TU34,06557226536428,
MATHS,1001,Mathematics 1R,7695210,James,Ava,01,GLSGW,LAB,LB08,48916806357733,
MATHS,1001,Mathematics 1R,7695210,James,Ava,01,GLSGW,LEC,LC01,48916806357733,
MATHS,1001,Mathematics 1R,7695210,James,Ava,01,GLSGW,TUT,TU26,48916806357733,
MATHS,1001,Mathematics 1R,6876584,North,Alexander,01,GLSGW,LAB,LB08,51391797390681,
MATHS,1001,Mathematics 1R,6876584,North,Alexander,01,GLSGW,LEC,LC02,51391797390681,
MATHS,1001,Mathematics 1R,6876584,North,Alexander,01,GLSGW,TUT,TU38,51391797390681,
MATHS,1001,Mathematics 1R,3790384,Peake,Katherine,01,GLSGW,LAB,LB07,10074775976329,
MATHS,1001,Mathematics 1R,3790384,Peake,Katherine,01,GLSGW,LEC,LC03,10074775976329,
MATHS,1001,Mathematics 1R,3790384,Peake,Katherine,01,GLSGW,TUT,TU37,10074775976329,
MATHS,1001,Mathematics 1R,6442284,Brown,James,01,GLSGW,LAB,LB10,21785020876242,
MATHS,1001,Mathematics 1R,6442284,Brown,James,01,GLSGW,LEC,LC03,21785020876242,
MATHS,1001,Mathematics 1R,6442284,Brown,James,01,GLSGW,TUT,TU25,21785020876242,
MATHS,1001,Mathematics 1R,4724723,Morrison,Pippa,01,GLSGW,LAB,LB05,17095540295377,
MATHS,1001,Mathematics 1R,4724723,Morrison,Pippa,01,GLSGW,LEC,LC03,17095540295377,
MATHS,1001,Mathematics 1R,4724723,Morrison,Pippa,01,GLSGW,TUT,TU37,17095540295377,
MATHS,1001,Mathematics 1R,1472246,May,Zoe,01,GLSGW,LAB,LB08,26321622039460,
MATHS,1001,Mathematics 1R,1472246,May,Zoe,01,GLSGW,LEC,LC01,26321622039460,
MATHS,1001,Mathematics 1R,1472246,May,Zoe,01,GLSGW,TUT,TU35,26321622039460,
MATHS,1001,Mathematics 1R,6225128,Newman,Gordon,01,GLSGW,LAB,LB04,78975305418313,
MATHS,1001,Mathematics 1R,6225128,Newman,Gordon,01,GLSGW,LEC,LC01,78975305418313,
MATHS,1001,Mathematics 1R,6225128,Newman,Gordon,01,GLSGW,TUT,TU35,78975305418313,
MATHS,1001,Mathematics 1R,8143954,Fisher,John,01,GLSGW,LAB,LB08,97262238828290,
MATHS,1001,Mathematics 1R,8143954,Fisher,John,01,GLSGW,LEC,LC02,97262238828290,
MATHS,1001,Mathematics 1R,8143954,Fisher,John,01,GLSGW,TUT,TU05,97262238828290,
MATHS,1001,Mathematics 1R,0909336,Peters,Jessica,01,GLSGW,LAB,LB04,96884615705276,
MATHS,1001,Mathematics 1R,0909336,Peters,Jessica,01,GLSGW,LEC,LC03,96884615705276,
MATHS,1001,Mathematics 1R,0909336,Peters,Jessica,01,GLSGW,TUT,TU40,96884615705276,
MATHS,1001,Mathematics 1R,1391956,Dowd,Theresa,01,GLSGW,LAB,LB06,60039214704954,
MATHS,1001,Mathematics 1R,1391956,Dowd,Theresa,01,GLSGW,LEC,LC03,60039214704954,
MATHS,1001,Mathematics 1R,1391956,Dowd,Theresa,01,GLSGW,TUT,TU38,60039214704954,
MATHS,1001,Mathematics 1R,3192405,Short,David,01,GLSGW,LAB,LB06,46066772070478,
MATHS,1001,Mathematics 1R,3192405,Short,David,01,GLSGW,LEC,LC03,46066772070478,
MATHS,1001,Mathematics 1R,3192405,Short,David,01,GLSGW,TUT,TU04,46066772070478,
MATHS,1001,Mathematics 1R,6379623,Mackenzie,Jasmine,01,GLSGW,LAB,LB09,25368352769843,
MATHS,1001,Mathematics 1R,6379623,Mackenzie,Jasmine,01,GLSGW,LEC,LC01,25368352769843,
MATHS,1001,Mathematics 1R,6379623,Mackenzie,Jasmine,01,GLSGW,TUT,TU17,25368352769843,
MATHS,1001,Mathematics 1R,8670313,Mackay,Trevor,01,GLSGW,LAB,LB03,25368410685569,
MATHS,1001,Mathematics 1R,8670313,Mackay,Trevor,01,GLSGW,LEC,LC04,25368410685569,
MATHS,1001,Mathematics 1R,8670313,Mackay,Trevor,01,GLSGW,TUT,TU23,25368410685569,
MATHS,1001,Mathematics 1R,2174451,McDonald,Jennifer,01,GLSGW,LAB,LB05,06321403845403,
MATHS,1001,Mathematics 1R,2174451,McDonald,Jennifer,01,GLSGW,LEC,LC01,06321403845403,
MATHS,1001,Mathematics 1R,2174451,McDonald,Jennifer,01,GLSGW,TUT,TU02,06321403845403,
MATHS,1001,Mathematics 1R,5304721,Underwood,Olivia,01,GLSGW,LAB,LB05,48971136990596,
MATHS,1001,Mathematics 1R,5304721,Underwood,Olivia,01,GLSGW,LEC,LC02,48971136990596,
MATHS,1001,Mathematics 1R,5304721,Underwood,Olivia,01,GLSGW,TUT,TU37,48971136990596,
MATHS,1001,Mathematics 1R,1406262,Hudson,Ian,01,GLSGW,LAB,LB05,00899371231070,
MATHS,1001,Mathematics 1R,1406262,Hudson,Ian,01,GLSGW,LEC,LC02,00899371231070,
MATHS,1001,Mathematics 1R,1406262,Hudson,Ian,01,GLSGW,TUT,TU05,00899371231070,
MATHS,1001,Mathematics 1R,8316881,North,Kevin,01,GLSGW,LAB,LB07,92809164304792,
MATHS,1001,Mathematics 1R,8316881,North,Kevin,01,GLSGW,LEC,LC03,92809164304792,
MATHS,1001,Mathematics 1R,8316881,North,Kevin,01,GLSGW,TUT,TU33,92809164304792,
MATHS,1001,Mathematics 1R,5431848,Coleman,Victoria,01,GLSGW,LAB,LB09,06762323572933,
MATHS,1001,Mathematics 1R,5431848,Coleman,Victoria,01,GLSGW,LEC,LC03,06762323572933,
MATHS,1001,Mathematics 1R,5431848,Coleman,Victoria,01,GLSGW,TUT,TU33,06762323572933,
MATHS,1001,Mathematics 1R,4717416,Jackson,Cameron,01,GLSGW,LAB,LB05,00909545726009,
MATHS,1001,Mathematics 1R,4717416,Jackson,Cameron,01,GLSGW,LEC,LC03,00909545726009,
MATHS,1001,Mathematics 1R,4717416,Jackson,Cameron,01,GLSGW,TUT,TU24,00909545726009,
MATHS,1001,Mathematics 1R,0635778,North,Lily,01,GLSGW,LAB,LB07,15289678168724,
MATHS,1001,Mathematics 1R,0635778,North,Lily,01,GLSGW,LEC,LC04,15289678168724,
MATHS,1001,Mathematics 1R,0635778,North,Lily,01,GLSGW,TUT,TU24,15289678168724,
MATHS,1001,Mathematics 1R,8989139,Ince,Benjamin,01,GLSGW,LAB,LB03,54864536615813,
MATHS,1001,Mathematics 1R,8989139,Ince,Benjamin,01,GLSGW,LEC,LC03,54864536615813,
MATHS,1001,Mathematics 1R,8989139,Ince,Benjamin,01,GLSGW,TUT,TU32,54864536615813,
MATHS,1001,Mathematics 1R,6983246,Allan,Carl,01,GLSGW,LAB,LB05,18461233785925,
MATHS,1001,Mathematics 1R,6983246,Allan,Carl,01,GLSGW,LEC,LC04,18461233785925,
MATHS,1001,Mathematics 1R,6983246,Allan,Carl,01,GLSGW,TUT,TU04,18461233785925,
MATHS,1001,Mathematics 1R,3564409,Hardacre,Samantha,01,GLSGW,LAB,LB03,90516904281221,
MATHS,1001,Mathematics 1R,3564409,Hardacre,Samantha,01,GLSGW,LEC,LC02,90516904281221,
MATHS,1001,Mathematics 1R,3564409,Hardacre,Samantha,01,GLSGW,TUT,TU23,90516904281221,
MATHS,1001,Mathematics 1R,9313066,Sharp,Carolyn,01,GLSGW,LAB,LB10,60414211270943,
MATHS,1001,Mathematics 1R,9313066,Sharp,Carolyn,01,GLSGW,LEC,LC02,60414211270943,
MATHS,1001,Mathematics 1R,9313066,Sharp,Carolyn,01,GLSGW,TUT,TU18,60414211270943,
MATHS,1001,Mathematics 1R,4722641,Grant,Lily,01,GLSGW,LAB,LB09,02617480975455,
MATHS,1001,Mathematics 1R,4722641,Grant,Lily,01,GLSGW,LEC,LC02,02617480975455,
MATHS,1001,Mathematics 1R,4722641,Grant,Lily,01,GLSGW,TUT,TU09,02617480975455,
MATHS,1001,Mathematics 1R,2737281,Alsop,Una,01,GLSGW,LAB,LB08,05107432800874,
MATHS,1001,Mathematics 1R,2737281,Alsop,Una,01,GLSGW,LEC,LC02,05107432800874,
MATHS,1001,Mathematics 1R,2737281,Alsop,Una,01,GLSGW,TUT,TU09,05107432800874,
MATHS,1001,Mathematics 1R,0025321,Wright,Liam,01,GLSGW,LAB,LB09,69574102255954,
MATHS,1001,Mathematics 1R,0025321,Wright,Liam,01,GLSGW,LEC,LC01,69574102255954,
MATHS,1001,Mathematics 1R,0025321,Wright,Liam,01,GLSGW,TUT,TU04,69574102255954,
MATHS,1001,Mathematics 1R,1939587,Buckland,Benjamin,01,GLSGW,LAB,LB05,89662728584296,
MATHS,1001,Mathematics 1R,1939587,Buckland,Benjamin,01,GLSGW,LEC,LC04,89662728584296,
MATHS,1001,Mathematics 1R,1939587,Buckland,Benjamin,01,GLSGW,TUT,TU40,89662728584296,
MATHS,1001,Mathematics 1R,0772285,Rees,Bella,01,GLSGW,LAB,LB10,55926262501778,
MATHS,1001,Mathematics 1R,0772285,Rees,Bella,01,GLSGW,LEC,LC02,55926262501778,
MATHS,1001,Mathematics 1R,0772285,Rees,Bella,01,GLSGW,TUT,TU40,55926262501778,
MATHS,1001,Mathematics 1R,1669596,Allan,Carol,01,GLSGW,LAB,LB02,15758354331705,
MATHS,1001,Mathematics 1R,1669596,Allan,Carol,01,GLSGW,LEC,LC02,15758354331705,
MATHS,1001,Mathematics 1R,1669596,Allan,Carol,01,GLSGW,TUT,TU04,15758354331705,
MATHS,1001,Mathematics 1R,1479611,Young,Paul,01,GLSGW,LAB,LB06,13051489377068,
MATHS,1001,Mathematics 1R,1479611,Young,Paul,01,GLSGW,LEC,LC02,13051489377068,
MATHS,1001,Mathematics 1R,1479611,Young,Paul,01,GLSGW,TUT,TU19,13051489377068,
MATHS,1001,Mathematics 1R,3391614,Pullman,Cameron,01,GLSGW,LAB,LB10,35351488493671,
MATHS,1001,Mathematics 1R,3391614,Pullman,Cameron,01,GLSGW,LEC,LC04,35351488493671,
MATHS,1001,Mathematics 1R,3391614,Pullman,Cameron,01,GLSGW,TUT,TU33,35351488493671,
MATHS,1001,Mathematics 1R,7353344,Underwood,Frank,01,GLSGW,LAB,LB01,16887601579917,
MATHS,1001,Mathematics 1R,7353344,Underwood,Frank,01,GLSGW,LEC,LC03,16887601579917,
MATHS,1001,Mathematics 1R,7353344,Underwood,Frank,01,GLSGW,TUT,TU29,16887601579917,
MATHS,1001,Mathematics 1R,9417495,Nash,John,01,GLSGW,LAB,LB09,51620594494902,
MATHS,1001,Mathematics 1R,9417495,Nash,John,01,GLSGW,LEC,LC01,51620594494902,
MATHS,1001,Mathematics 1R,9417495,Nash,John,01,GLSGW,TUT,TU08,51620594494902,
MATHS,1001,Mathematics 1R,1816175,Greene,Ryan,01,GLSGW,LAB,LB02,94378763380999,
MATHS,1001,Mathematics 1R,1816175,Greene,Ryan,01,GLSGW,LEC,LC04,94378763380999,
MATHS,1001,Mathematics 1R,1816175,Greene,Ryan,01,GLSGW,TUT,TU34,94378763380999,
MATHS,1001,Mathematics 1R,0242259,Gibson,Simon,01,GLSGW,LAB,LB07,91936926676281,
MATHS,1001,Mathematics 1R,0242259,Gibson,Simon,01,GLSGW,LEC,LC02,91936926676281,
MATHS,1001,Mathematics 1R,0242259,Gibson,Simon,01,GLSGW,TUT,TU26,91936926676281,
MATHS,1001,Mathematics 1R,2873721,Payne,Joshua,01,GLSGW,LAB,LB10,73432237295439,
MATHS,1001,Mathematics 1R,2873721,Payne,Joshua,01,GLSGW,LEC,LC03,73432237295439,
MATHS,1001,Mathematics 1R,2873721,Payne,Joshua,01,GLSGW,TUT,TU27,73432237295439,
MATHS,1001,Mathematics 1R,2647806,Blake,Lisa,01,GLSGW,LAB,LB06,13520269644092,
MATHS,1001,Mathematics 1R,2647806,Blake,Lisa,01,GLSGW,LEC,LC03,13520269644092,
MATHS,1001,Mathematics 1R,2647806,Blake,Lisa,01,GLSGW,TUT,TU35,13520269644092,
MATHS,1001,Mathematics 1R,1301534,Stewart,Olivia,01,GLSGW,LAB,LB09,19662015577950,
MATHS,1001,Mathematics 1R,1301534,Stewart,Olivia,01,GLSGW,LEC,LC02,19662015577950,
MATHS,1001,Mathematics 1R,1301534,Stewart,Olivia,01,GLSGW,TUT,TU26,19662015577950,
MATHS,1001,Mathematics 1R,0048494,Blake,Frank,01,GLSGW,LAB,LB04,50792880028256,
MATHS,1001,Mathematics 1R,0048494,Blake,Frank,01,GLSGW,LEC,LC03,50792880028256,
MATHS,1001,Mathematics 1R,0048494,Blake,Frank,01,GLSGW,TUT,TU03,50792880028256,
MATHS,1001,Mathematics 1R,9089337,Wilkins,Emma,01,GLSGW,LAB,LB01,53802227215787,
MATHS,1001,Mathematics 1R,9089337,Wilkins,Emma,01,GLSGW,LEC,LC04,53802227215787,
MATHS,1001,Mathematics 1R,9089337,Wilkins,Emma,01,GLSGW,TUT,TU32,53802227215787,
MATHS,1001,Mathematics 1R,6710238,Mills,Carl,01,GLSGW,LAB,LB05,25207613294200,
MATHS,1001,Mathematics 1R,6710238,Mills,Carl,01,GLSGW,LEC,LC03,25207613294200,
MATHS,1001,Mathematics 1R,6710238,Mills,Carl,01,GLSGW,TUT,TU07,25207613294200,
MATHS,1001,Mathematics 1R,6227546,Pullman,Samantha,01,GLSGW,LAB,LB04,85860505875795,
MATHS,1001,Mathematics 1R,6227546,Pullman,Samantha,01,GLSGW,LEC,LC02,85860505875795,
MATHS,1001,Mathematics 1R,6227546,Pullman,Samantha,01,GLSGW,TUT,TU26,85860505875795,
MATHS,1001,Mathematics 1R,1246332,Hart,Julian,01,GLSGW,LAB,LB09,25955991134666,
MATHS,1001,Mathematics 1R,1246332,Hart,Julian,01,GLSGW,LEC,LC01,25955991134666,
MATHS,1001,Mathematics 1R,1246332,Hart,Julian,01,GLSGW,TUT,TU28,25955991134666,
MATHS,1001,Mathematics 1R,5730950,Turner,Harry,01,GLSGW,LAB,LB07,43764506063601,
MATHS,1001,Mathematics 1R,5730950,Turner,Harry,01,GLSGW,LEC,LC03,43764506063601,
MATHS,1001,Mathematics 1R,5730950,Turner,Harry,01,GLSGW,TUT,TU33,43764506063601,
MATHS,1001,Mathematics 1R,9582230,Knox,Gavin,01,GLSGW,LAB,LB06,79282282934738,
MATHS,1001,Mathematics 1R,9582230,Knox,Gavin,01,GLSGW,LEC,LC02,79282282934738,
MATHS,1001,Mathematics 1R,9582230,Knox,Gavin,01,GLSGW,TUT,TU21,79282282934738,
MATHS,1001,Mathematics 1R,8476082,Hart,Phil,01,GLSGW,LAB,LB01,66840997638726,
MATHS,1001,Mathematics 1R,8476082,Hart,Phil,01,GLSGW,LEC,LC02,66840997638726,
MATHS,1001,Mathematics 1R,8476082,Hart,Phil,01,GLSGW,TUT,TU16,66840997638726,
MATHS,1001,Mathematics 1R,4513532,Mills,Sean,01,GLSGW,LAB,LB02,76748013740464,
MATHS,1001,Mathematics 1R,4513532,Mills,Sean,01,GLSGW,LEC,LC01,76748013740464,
MATHS,1001,Mathematics 1R,4513532,Mills,Sean,01,GLSGW,TUT,TU10,76748013740464,
MATHS,1001,Mathematics 1R,5276962,Avery,Jack,01,GLSGW,LAB,LB08,97403623361902,
MATHS,1001,Mathematics 1R,5276962,Avery,Jack,01,GLSGW,LEC,LC03,97403623361902,
MATHS,1001,Mathematics 1R,5276962,Avery,Jack,01,GLSGW,TUT,TU34,97403623361902,
MATHS,1001,Mathematics 1R,2145774,Rutherford,Paul,01,GLSGW,LAB,LB07,02568322072943,
MATHS,1001,Mathematics 1R,2145774,Rutherford,Paul,01,GLSGW,LEC,LC03,02568322072943,
MATHS,1001,Mathematics 1R,2145774,Rutherford,Paul,01,GLSGW,TUT,TU41,02568322072943,
MATHS,1001,Mathematics 1R,3763570,Butler,Peter,01,GLSGW,LAB,LB07,75615482919593,
MATHS,1001,Mathematics 1R,3763570,Butler,Peter,01,GLSGW,LEC,LC02,75615482919593,
MATHS,1001,Mathematics 1R,3763570,Butler,Peter,01,GLSGW,TUT,TU26,75615482919593,
MATHS,1001,Mathematics 1R,0798113,Short,Andrew,01,GLSGW,LAB,LB02,14139469377484,
MATHS,1001,Mathematics 1R,0798113,Short,Andrew,01,GLSGW,LEC,LC03,14139469377484,
MATHS,1001,Mathematics 1R,0798113,Short,Andrew,01,GLSGW,TUT,TU05,14139469377484,
MATHS,1001,Mathematics 1R,3895782,Thomson,Dominic,01,GLSGW,LAB,LB06,73636931379050,
MATHS,1001,Mathematics 1R,3895782,Thomson,Dominic,01,GLSGW,LEC,LC01,73636931379050,
MATHS,1001,Mathematics 1R,3895782,Thomson,Dominic,01,GLSGW,TUT,TU17,73636931379050,
MATHS,1001,Mathematics 1R,2131416,Manning,Frank,01,GLSGW,LAB,LB04,28845256758226,
MATHS,1001,Mathematics 1R,2131416,Manning,Frank,01,GLSGW,LEC,LC02,28845256758226,
MATHS,1001,Mathematics 1R,2131416,Manning,Frank,01,GLSGW,TUT,TU27,28845256758226,
MATHS,1001,Mathematics 1R,1443679,Forsyth,Gabrielle,01,GLSGW,LAB,LB08,17578175545221,
MATHS,1001,Mathematics 1R,1443679,Forsyth,Gabrielle,01,GLSGW,LEC,LC01,17578175545221,
MATHS,1001,Mathematics 1R,1443679,Forsyth,Gabrielle,01,GLSGW,TUT,TU34,17578175545221,
MATHS,1001,Mathematics 1R,6967312,Davidson,Christopher,01,GLSGW,LAB,LB05,21874972478747,
MATHS,1001,Mathematics 1R,6967312,Davidson,Christopher,01,GLSGW,LEC,LC02,21874972478747,
MATHS,1001,Mathematics 1R,6967312,Davidson,Christopher,01,GLSGW,TUT,TU26,21874972478747,
MATHS,1001,Mathematics 1R,0100965,Young,Benjamin,01,GLSGW,LAB,LB05,69341116917837,
MATHS,1001,Mathematics 1R,0100965,Young,Benjamin,01,GLSGW,LEC,LC04,69341116917837,
MATHS,1001,Mathematics 1R,0100965,Young,Benjamin,01,GLSGW,TUT,TU17,69341116917837,
MATHS,1001,Mathematics 1R,7415955,Stewart,Max,01,GLSGW,LAB,LB02,78418094376621,
MATHS,1001,Mathematics 1R,7415955,Stewart,Max,01,GLSGW,LEC,LC03,78418094376621,
MATHS,1001,Mathematics 1R,7415955,Stewart,Max,01,GLSGW,TUT,TU33,78418094376621,
MATHS,1001,Mathematics 1R,3254481,Dowd,Anna,01,GLSGW,LAB,LB02,66360697078977,
MATHS,1001,Mathematics 1R,3254481,Dowd,Anna,01,GLSGW,LEC,LC02,66360697078977,
MATHS,1001,Mathematics 1R,3254481,Dowd,Anna,01,GLSGW,TUT,TU22,66360697078977,
MATHS,1001,Mathematics 1R,1007263,Skinner,Austin,01,GLSGW,LAB,LB08,14418395671877,
MATHS,1001,Mathematics 1R,1007263,Skinner,Austin,01,GLSGW,LEC,LC01,14418395671877,
MATHS,1001,Mathematics 1R,1007263,Skinner,Austin,01,GLSGW,TUT,TU05,14418395671877,
MATHS,1001,Mathematics 1R,6222869,Paige,Sebastian,01,GLSGW,LAB,LB02,95631080048277,
MATHS,1001,Mathematics 1R,6222869,Paige,Sebastian,01,GLSGW,LEC,LC01,95631080048277,
MATHS,1001,Mathematics 1R,6222869,Paige,Sebastian,01,GLSGW,TUT,TU34,95631080048277,
MATHS,1001,Mathematics 1R,5742539,MacDonald,Pippa,01,GLSGW,LAB,LB03,61607797596870,
MATHS,1001,Mathematics 1R,5742539,MacDonald,Pippa,01,GLSGW,LEC,LC02,61607797596870,
MATHS,1001,Mathematics 1R,5742539,MacDonald,Pippa,01,GLSGW,TUT,TU10,61607797596870,
MATHS,1001,Mathematics 1R,5478600,Lewis,Wendy,02,GLSGW,LAB,LB04,90631580131754,
MATHS,1001,Mathematics 1R,5478600,Lewis,Wendy,02,GLSGW,LEC,LC01,90631580131754,
MATHS,1001,Mathematics 1R,5478600,Lewis,Wendy,02,GLSGW,TUT,TU11,90631580131754,
MATHS,1001,Mathematics 1R,0072854,Turner,Rose,01,GLSGW,LAB,LB09,81496503856395,
MATHS,1001,Mathematics 1R,0072854,Turner,Rose,01,GLSGW,LEC,LC03,81496503856395,
MATHS,1001,Mathematics 1R,0072854,Turner,Rose,01,GLSGW,TUT,TU35,81496503856395,
MATHS,1001,Mathematics 1R,0343976,Hamilton,Natalie,01,GLSGW,LAB,LB05,47452191429123,
MATHS,1001,Mathematics 1R,0343976,Hamilton,Natalie,01,GLSGW,LEC,LC03,47452191429123,
MATHS,1001,Mathematics 1R,0343976,Hamilton,Natalie,01,GLSGW,TUT,TU14,47452191429123,
MATHS,1001,Mathematics 1R,0229838,Tucker,Tim,01,GLSGW,LAB,LB10,52243879105573,
MATHS,1001,Mathematics 1R,0229838,Tucker,Tim,01,GLSGW,LEC,LC03,52243879105573,
MATHS,1001,Mathematics 1R,0229838,Tucker,Tim,01,GLSGW,TUT,TU26,52243879105573,
MATHS,1001,Mathematics 1R,5102442,Parsons,Alexander,01,GLSGW,LAB,LB04,74766168930542,
MATHS,1001,Mathematics 1R,5102442,Parsons,Alexander,01,GLSGW,LEC,LC02,74766168930542,
MATHS,1001,Mathematics 1R,5102442,Parsons,Alexander,01,GLSGW,TUT,TU07,74766168930542,
MATHS,1001,Mathematics 1R,3526100,MacDonald,Joan,02,GLSGW,LAB,LB05,65222073448748,
MATHS,1001,Mathematics 1R,3526100,MacDonald,Joan,02,GLSGW,LEC,LC02,65222073448748,
MATHS,1001,Mathematics 1R,3526100,MacDonald,Joan,02,GLSGW,TUT,TU07,65222073448748,
MATHS,1001,Mathematics 1R,9124561,Duncan,Rachel,01,GLSGW,LAB,LB06,31634907816497,
MATHS,1001,Mathematics 1R,9124561,Duncan,Rachel,01,GLSGW,LEC,LC03,31634907816497,
MATHS,1001,Mathematics 1R,9124561,Duncan,Rachel,01,GLSGW,TUT,TU37,31634907816497,
MATHS,1001,Mathematics 1R,8835941,Hamilton,Audrey,01,GLSGW,LAB,LB04,46792151663998,
MATHS,1001,Mathematics 1R,8835941,Hamilton,Audrey,01,GLSGW,LEC,LC02,46792151663998,
MATHS,1001,Mathematics 1R,8835941,Hamilton,Audrey,01,GLSGW,TUT,TU12,46792151663998,
